"mpa","species.count","area","entropy","lat","mainentropy","subentropy","nthreat","nmainthreat","nsubthreat","nFisheriesthreat","pFisheriesthreat","PA_DEF","NAME","DESIG","DESIG_ENG","DESIG_TYPE","IUCN_CAT","GIS_M_AREA","NO_TAKE","NO_TK_AREA","STATUS","STATUS_YR","GOV_TYPE","OWN_TYPE","MANG_AUTH","MANG_PLAN","MARINE","PARENT_ISO","CONS_OBJ","calc.area","smod.count","smod.city","smod.town","smod.semiDenseTown","smod.suburbs","smod.village","smod.rural","smod.uninhabited","smod.water","AIS.commercial","AIS.fishing","AIS.global","AIS.leisure","AIS.oilgas","AIS.passenger","cropland.2019","lon","cropland.2019.area.km2","fish.aesthetics.max","fish.aesthetics.mean","fish.aesthetics.sd","fish.aesthetics.count","trawlers_2012_2020","tuna_purse_seines_2012_2020","fishing_2012_2020","purse_seines_2012_2020","drifting_longlines_2012_2020","set_longlines_2012_2020","squid_jigger_2012_2020","set_gillnets_2012_2020","pots_and_traps_2012_2020","trollers_2012_2020","dredge_fishing_2012_2020","pole_and_line_2012_2020","other_seines_2012_2020","seiners_2012_2020","other_purse_seines_2012_2020","mpa.1","mpa.2","trawlers_2019","tuna_purse_seines_2019","fishing_2019","purse_seines_2019","drifting_longlines_2019","set_longlines_2019","squid_jigger_2019","set_gillnets_2019","pots_and_traps_2019","trollers_2019","dredge_fishing_2019","pole_and_line_2019","other_seines_2019","seiners_2019","other_purse_seines_2019","Flickr_userdays_2010_2019","Flickr_userdays_2019","Flickr_user_2010_2019","Flickr_photos_2010_2019","Flickr_photos_2019","total_N_effluent_2015","bivalve_production","crustaceans_production","marine_fish_general_production","salmon_production","shrimp_production","tuna_production","Flickr_user_2019","ISO3","SUB_LOC","region_name","OHI.score.2021.AO","OHI.score.2021.BD","OHI.score.2021.CP","OHI.score.2021.CS","OHI.score.2021.CW","OHI.score.2021.ECO","OHI.score.2021.FIS","OHI.score.2021.FP","OHI.score.2021.HAB","OHI.score.2021.ICO","OHI.score.2021.Index","OHI.score.2021.LE","OHI.score.2021.LIV","OHI.score.2021.LSP","OHI.score.2021.MAR","OHI.score.2021.NP","OHI.score.2021.SP","OHI.score.2021.SPP","OHI.score.2021.TR","OHI.trend.2021.AO","OHI.trend.2021.BD","OHI.trend.2021.CP","OHI.trend.2021.CS","OHI.trend.2021.CW","OHI.trend.2021.ECO","OHI.trend.2021.FIS","OHI.trend.2021.FP","OHI.trend.2021.HAB","OHI.trend.2021.ICO","OHI.trend.2021.LE","OHI.trend.2021.LIV","OHI.trend.2021.LSP","OHI.trend.2021.MAR","OHI.trend.2021.NP","OHI.trend.2021.SP","OHI.trend.2021.SPP","OHI.trend.2021.TR","country.name.en","EU"
"102876",521,131.272759338707,4.24409810560192,37.7178887568498,2.18056980563693,3.34415940975261,67,11,36,268,0.514395393474088,"1","Mar Menor","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",131.272759338707,"Not Reported",0,"Designated",1994,"Sub-national ministry or agency","Not Reported","Region de Murcia","Not Reported","1","ESP","Not Applicable",154140044.368453,215,0,38,0,23,7,12,17,118,34415.359375,2.90841174125671,34418.9453125,0,0,0.679702997207642,17305.115234375,-0.780973212139832,10.5784048569064,1737,1412.2183908046,137.844319440561,87,4.70456547102935,0,0.379342220723629,0,0.0562830753624439,0.575981192290783,0,0.11863173092479,0,0,0,0,0,0,10.2340780450031,"102876","102876",3.65247774124146,0,0,0,0,0.204114392399788,0,0,0,0,0,0,0,0,1.16393554210663,1209,43,678,3784,492,190139488,3166.83276367188,0,89.1063003540039,0,0,19.9022026062012,22,"ESP","ES-MC","Spain",68.68,77.96,97.62,71.09,68.51,100,52.64,81.59,87.25,59.25,76.39,77.21,54.42,100,100,78.56,79.62,68.67,63.08,-0.04,0.01,0.45,-0.11,-0.02,0.11,-0.03,-0.01,0.06,-0.01,-0.42,-0.94,0,0,0.01,0,-0.04,0,"Spain","Yes"
"102877",384,10.7877788902944,4.20359661731272,43.4456095560622,2.18957437712199,3.34292881161011,63,10,34,200,0.520833333333333,"1","Marismas de Santoña","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",10.7877788902944,"Not Reported",0,"Designated",1994,"Sub-national ministry or agency","Not Reported","Comunidad Autonoma de Cantabria","Not Reported","1","ESP","Not Applicable",27367407.8835853,52,0,2,0,15,0,11,18,6,525890.875,7325.5234375,533216.375,0,0,0,948.043762207031,-3.46886701613294,0.531903414608861,1737,1405.97701149425,137.814416585755,87,0,0,33.0010522343218,18.5455321967602,0,0,0,68.5301536470652,0,0.0292360484600067,0,0,0,0,80.2731854915619,"102877","102877",0,0,0.0231072604656219,0.330906242132187,0,0,0,0.703888595104218,0,0,0,0,0,0,5.39935350418091,839,49,439,3340,248,8902932,0,0,0,0,0,0,14,"ESP","ES-CB","Spain",68.68,77.96,97.62,71.09,68.51,100,52.64,81.59,87.25,59.25,76.39,77.21,54.42,100,100,78.56,79.62,68.67,63.08,-0.04,0.01,0.45,-0.11,-0.02,0.11,-0.03,-0.01,0.06,-0.01,-0.42,-0.94,0,0,0.01,0,-0.04,0,"Spain","Yes"
"102880",518,4.8626729445438,4.19402289602452,43.5179587732686,2.17872867321561,3.32967186837038,63,10,35,235,0.453667953667954,"1","Ría del Eo","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",4.8626729445438,"Not Reported",0,"Designated",1994,"Sub-national ministry or agency","Not Reported","Comunidad Autonoma de Galicia y Principado de Asturias","Not Reported","1","ESP","Not Applicable",9355015.34323021,39,0,0,0,0,8,14,16,1,284467008,27.4532604217529,284467072,0,0,30.7734260559082,9116.4384765625,-7.03785765105408,5.10868964556608,1737,1391.58208955224,135.348948485659,67,0,0,0.0313001684844494,0,0,0,0,165.603134730831,0,1.65174758434296,0,0,0,0,2.922393463552,"102880","102880",0,0,0,0,0,0,0,33.4113655090332,0,0,0,0,0,0,0.338770568370819,436,7,340,860,7,1879389.125,0,0,0,0,0,0,6,"ESP","ES-GA;ES-AS","Spain",68.68,77.96,97.62,71.09,68.51,100,52.64,81.59,87.25,59.25,76.39,77.21,54.42,100,100,78.56,79.62,68.67,63.08,-0.04,0.01,0.45,-0.11,-0.02,0.11,-0.03,-0.01,0.06,-0.01,-0.42,-0.94,0,0,0.01,0,-0.04,0,"Spain","Yes"
"103548",1629,182.565510764322,4.92533672040469,16.3463757610263,2.75007183526739,4.11789889421501,69,11,37,438,0.268876611418048,"1","Grand Cul-de-Sac Marin de la Guadeloupe","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",182.565510764322,"Not Reported",0,"Designated",1993,"Not Reported","Not Reported","Not Reported","Management plan is not implented but is available","1","FRA","Not Applicable",210728333.2978,288,0,1,6,1,7,10,42,221,0,0,9809696,9809692,0,4.28968715667725,5904.15478515625,-61.6015418921532,4.37813605913397,1980,1486.54545454545,147.991306695382,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"103548","103548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,77,568,14,33932820,0,0,0,0,0,0,1,"GLP","Not Reported","Guadeloupe and Martinique",73.21,86.04,93.67,99.9,73.81,30.39,19.23,17.96,92.81,63.9,66.44,62.79,95.19,100,0.11,48.95,81.95,79.27,26.08,-0.06,0,0.06,0.08,-0.06,-0.43,-0.03,-0.01,0.03,0.01,-0.23,-0.04,0,0.2,-0.42,0,-0.03,0.05,"France","Yes"
"109023",520,277.255753532155,4.55424738402158,5.46022324165209,2.35005082788345,3.70859813037806,65,11,35,228,0.438461538461538,"1","Estuaire du fleuve Sinnamary","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",277.255753532155,"Not Reported",0,"Designated",2008,"Not Reported","Not Reported","Not Reported","Management plan is implemented and is available","2","FRA","Not Applicable",285572058.532862,434,0,0,0,0,2,2,341,89,0,0,0,0,0,0,0,-53.0711066422652,0,1833,1431.83823529412,151.202208217915,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109023","109023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,9,108,60,22514.6953125,0,0,0,0,0,0,1,"GUF","FR-GF","French Guiana",67.84,88.62,100,100,76.89,29.78,32.49,32.49,99.87,68.29,70.03,44.01,58.24,100,0,78.13,84.14,77.36,28.21,-0.02,-0.01,0.03,0.03,-0.1,0,0.21,0.21,0.01,0.01,-0.42,-0.84,0,0,-0.04,0,-0.03,0.01,"France","Yes"
"109024",306,1.05535116818773,4.44961294713299,41.950094253223,2.26943877882403,3.48526290407643,58,10,33,140,0.457516339869281,"1","Etang de Palo","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",1.05535116818773,"Not Reported",0,"Designated",2008,"Not Reported","Not Reported","Not Reported","Management plan is not implemented and not available","1","FRA","Not Applicable",2177528.388307,14,0,0,0,0,0,4,7,3,0,0,0,0,0,0,3275.58569335938,9.40674835836115,1.88258266598617,1718,1402.83823529412,130.75767838464,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109024","109024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,12,63,0,21277.12890625,0,0,0,0,0,0,0,"FRA","FR-H","France",75.37,81.32,98.75,70.05,65.69,100,61.86,50.48,90.34,61.68,74.55,79.41,58.83,100,37.69,84.48,80.84,72.3,59.12,-0.03,0.02,0.3,-0.14,-0.04,0.07,-0.03,0,0.08,0.02,-0.46,-1,0,0.03,0.04,0.01,-0.03,0.04,"France","Yes"
"109032",590,15707.612346239,3.72863195557947,-46.6495597096717,1.95137682285847,2.91692665657918,36,9,24,166,0.28135593220339,"1","Réserve Naturelle Nationale des Terres Australes Française","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",15707.612346239,"All",11728,"Designated",2008,"Federal or national ministry or agency","State","Terres Australes et Antarctiques Françaises","Not Reported","1","FRA","Not Applicable",23271182112.8476,28057,0,0,0,0,0,0,8011,20046,90796984,3333.03076171875,90800312,0,0,0,0,65.5075415343959,0,1685,1369,133.376432428194,12,3314.29446411133,3.78939986228943,0,0,0,193.135112762451,0,0,0,0,0,0,0,0,0,"109032","109032",493.878021240234,0,0,0,0,64.963005065918,0,0,0,0,0,0,0,0,0,NA,0,NA,124,0,0,0,0,0,0,0,0,0,"ATF","Not Reported","Crozet Islands",NA,72.21,63.68,NA,84.86,NA,46.95,46.95,63.68,50.81,68.62,NA,NA,100,NA,NA,75.41,80.74,NA,NA,0,-0.02,NA,-0.33,NA,-0.25,-0.25,-0.02,0.05,NA,NA,0,NA,NA,0.02,0.01,NA,"France","Yes"
"12207",274,0.87094528317187,4.41875622118427,55.24400871766,2.36377968651456,3.56266610862365,60,10,35,126,0.45985401459854,"1","Giant's Causeway and Causeway Coast","World Heritage Site (natural or mixed)","world heritage site (natural or mixed)","International","Not Applicable",0.87094528317187,"Not Reported",0,"Inscribed",1986,"Not Reported","Not Reported","Not Reported","Not Reported","1","GBR","Not Applicable",2118323.03404175,14,0,0,0,0,0,1,7,6,0,0.0262421406805515,153326.96875,153326.953125,0,0,1792.54150390625,-6.50273598452126,0.789693185670357,1737,1393.08108108108,135.191094869936,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12207","12207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,80,1069,9062,763,209265.09375,0,0,0,0,0,0,75,"GBR","Not Reported","United Kingdom",77.12,77.21,62.44,73.72,74.33,93.17,50.95,43.29,78.57,54.88,70.28,88.59,84,100,7.92,69.84,77.44,75.86,58.81,-0.06,-0.06,-0.08,-0.04,-0.03,0.01,-0.03,-0.05,-0.1,0.03,0.5,0.99,0,-0.12,-0.18,0.01,-0.02,0.03,"United Kingdom","Yes"
"12754",176,2295.5162402129,4.72125309461933,53.2611634419043,2.63415741214588,3.87471694725854,62,10,36,98,0.556818181818182,"1","Waddensea Area","UNESCO-MAB Biosphere Reserve","unesco-mab biosphere reserve","International","Not Applicable",2295.5162402129,"Not Reported",0,"Designated",1986,"Not Reported","Not Reported","Not Reported","Not Reported","2","NLD","Not Applicable",2425168635.08593,3004,0,17,0,11,46,197,393,2340,38168956928,447843.5,41490214912,3315633664,5102994,74026.7890625,335050.59375,5.50832558767633,154.87639743185,1737,1388.71052631579,135.911320033428,38,636748.282226562,1.27610898017883,17515.8208618164,0,0,0,0,232.587093830109,1006.66465717554,2.95689535140991,287177.836914062,12.677104473114,11.2297341823578,0,11568.8413696289,"12754","12754",58029.67578125,0,1751.7685546875,0,0,0,0,41.8803215026855,0,0,38850.3203125,12.0531635284424,0,0,2213.43432617188,2480,194,1301,8863,838,1608936704,13851.33203125,0,0,0,0,0,89,"NLD","Not Reported","Netherlands",48.72,72.36,62.37,73.37,59.84,74.44,23.53,46.84,66.91,72.22,63.07,62.19,49.93,100,100,59.38,86.11,77.81,59.51,0.45,0.01,-0.11,-0.05,-0.01,0,0.02,0.01,0.04,0.03,-0.5,-1,0,0,-0.08,0.02,-0.01,-0.02,"Netherlands","Yes"
"127847",214,9.05998922918453,4.47160198966715,52.2301008478707,2.44515591234219,3.6599867810894,60,10,35,110,0.514018691588785,"1","Bannow Bay","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",9.05998922918453,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",13400369.1853239,48,0,0,0,0,0,9,37,2,0,0,0,0,0,0,24049.130859375,-6.80213163764383,11.3828504146285,1737,1388.71052631579,135.911320033428,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127847","127847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,5,77,434,11,624815.625,70.7395172119141,0,0,0,0,0,3,"IRL","Not Reported","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127848",267,36.4820544767552,4.37713484997018,54.1760013768722,2.33422890993615,3.52181538312408,60,10,34,134,0.50187265917603,"1","Blacksod Bay and Broadhaven","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",36.4820544767552,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",79216948.9861458,275,0,0,0,0,2,33,187,53,6.15697145462036,1,7.15697145462036,0,0,0,32932.41796875,-9.93919462046545,14.895376891374,1737,1387.61538461538,134.285362956852,39,0.798076212406158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127848","127848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,41,599,1,735176.6875,29.1801166534424,0,0,0,0,0,1,"IRL","IE-MO","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127849",180,18.5193357402649,4.6263328552873,51.7411990467524,2.48268692362842,3.76973069903883,62,10,36,101,0.561111111111111,"1","Blackwater Estuary","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",18.5193357402649,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",43861674.6082126,137,0,8,0,5,8,27,75,14,1028234176,0,1031883712,3649552,0,0,98799,0.813824628383036,47.2764700848943,1737,1391.94736842105,137.858318842095,38,19.096678327769,0,0,0,0,0,0,0,26.6716551333666,0,0,0,0,0,0,"127849","127849",0.0451285652816296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,89,678,5338,328,136903136,73.0977401733398,0,0,0,0,0,43,"IRL","IE-WD","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127850",159,4.06294740115982,4.7347344119569,53.4652004824253,2.57568647153522,3.87130342400124,62,10,36,88,0.553459119496855,"1","Broadmeadow Estuary","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",4.06294740115982,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Not Reported","1","IRL","Not Applicable",8765433.81686176,29,10,0,3,2,0,4,10,0,0,0,0,0,0,0,11565.7353515625,-6.16559783341946,5.32069568195525,1737,1394.2972972973,133.289131186652,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127850","127850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,2,248,1170,3,6214352,0,0,0,0,0,0,2,"IRL","Not Reported","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127851",244,7.02671441080527,4.42685286387035,51.8755977773835,2.39618395790631,3.59836234843404,61,10,35,131,0.536885245901639,"1","Cork Harbour","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",7.02671441080527,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",17956308.3692955,103,13,3,0,4,5,34,38,6,425555904,179.504211425781,430164480,4608387.5,0,7.09843778610229,30205.162109375,-8.28798255658002,14.4104885298323,1737,1388.69047619048,133.986436899182,42,0,0,0,0,0,0.00943109486252069,0,0,0,0,0,0,0,0,0,"127851","127851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,22,275,1723,45,5614417.5,15.1445178985596,0,0,0,0,0,14,"IRL","IE-C","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127852",180,10.1275113260529,4.61424241635877,54.2913531147864,2.49309430475532,3.76271600451582,61,10,35,102,0.566666666666667,"1","Cummeen Strand","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",10.1275113260529,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",15373299.0605504,43,0,2,0,5,2,8,18,8,494565824,0,494565824,0,0,0,2283.78759765625,-8.54260197194931,1.03007717974845,1737,1388.71052631579,135.911320033428,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127852","127852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,70,169,3,5973399.5,154.155960083008,0,0,0,0,0,2,"IRL","Not Reported","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127853",227,46.8105751145088,4.57573815232426,53.9543663391225,2.47323695525082,3.73133812287206,63,10,36,117,0.515418502202643,"1","Dundalk Bay","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",46.8105751145088,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",62757575.5132535,134,0,1,0,10,1,29,40,53,456845536,0,456845536,0,0,0,35619.82421875,-6.33635505494274,16.1971077544815,1737,1391.68421052632,133.62939983668,38,0,0,0,0,0,0,0,0,0,0,0.434071600437164,0,0,0,0,"127853","127853",0,0,0,0,0,0,0,0,0,0,0.434071600437164,0,0,0,0,142,1,98,418,1,51111552,0,0,0,0,0,0,1,"IRL","Not Reported","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127854",246,9.30752766212187,4.41216041878603,52.0794997193331,2.36565942004732,3.57832711595698,61,10,35,129,0.524390243902439,"1","Dungarvan Harbour","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",9.30752766212187,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",13038613.1406592,47,0,3,0,6,1,17,14,6,0,0,0,0,0,0,4658.2724609375,-7.61158549392309,2.21230905871071,1737,1389.175,132.919078428405,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127854","127854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,110,1282,0,9569796,123.639549255371,0,0,0,0,0,0,"IRL","IE-WD","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127855",168,100.714482999489,4.70184294578341,53.1999527808876,2.57563598080892,3.86424350876026,62,10,36,96,0.571428571428571,"1","Inner Galway Bay","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",100.714482999489,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",128586066.328194,271,19,0,6,5,0,50,113,78,1510197888,121.301483154297,1519587712,9389562,0,131.362777709961,4554.44921875,-9.04145628075841,2.10829607559456,1737,1388.71052631579,135.911320033428,38,2.82946643233299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127855","127855",1.49610590934753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796,166,1560,11799,777,148942912,404.978149414062,0,0,0,0,0,92,"IRL","Not Reported","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127856",283,10.588225510324,4.35837863956316,54.2099249463607,2.30425212759684,3.48530680367313,60,10,34,136,0.480565371024735,"1","Killala Bay/Moy Estuary","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",10.588225510324,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",16776137.9868723,55,0,0,0,0,1,10,30,14,15751825,0,15751825,0,0,0,7607.87353515625,-9.15880699271789,3.43822842616791,1737,1387.61538461538,134.285362956852,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127856","127856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,60,285,4,8348858,3.78045797348022,0,0,0,0,0,4,"IRL","Not Reported","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127865",159,6.01124699013269,4.7347344119569,53.3204826216658,2.57568647153522,3.87130342400124,62,10,36,88,0.553459119496855,"1","Sandymount Strand/Tolka Estuary","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",6.01124699013269,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",7228507.21053651,39,40,0,0,0,0,0,0,0,19315558,2.34185934066772,21553914,2237802.5,0,551.725952148438,8,-6.18550235853311,0.00369285119122837,1737,1394.2972972973,133.289131186652,37,0,0,0,0,0,0,0,4.10252346843481,16.5982179045677,0,0,0,0,0,0,"127865","127865",0,0,0,0,0,0,0,0.246914878487587,0.544345378875732,0,0,0,0,0,0,1507,61,930,4259,229,118648632,0,0,0,0,0,0,34,"IRL","Not Reported","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127867",162,4.73600105542618,4.54671119918951,55.2958296707915,2.48820408079579,3.71640177234863,58,10,34,92,0.567901234567901,"1","Trawbreaga Bay","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",4.73600105542618,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","IRL","Not Applicable",10748693.5420553,39,0,0,0,0,0,8,27,4,0,0,0,0,0,0,3685.45751953125,-7.29922235872822,1.62148877454527,1737,1394.38888888889,136.871217422547,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127867","127867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,69,189,8,355659.78125,221.519683837891,0,0,0,0,0,2,"IRL","Not Reported","Ireland",77.48,73.66,63.05,74.46,67.18,100,64.77,56.34,73.94,57.02,68.5,77.3,54.6,99.95,4.08,94.75,78.49,73.39,22.33,-0.04,-0.07,-0.05,-0.02,-0.02,0.04,-0.1,-0.05,-0.11,0.03,-0.48,-1,0.23,0.21,0.03,0.13,-0.03,0.08,"Ireland","Yes"
"127878",731,63.0568611276057,4.11586095148496,38.4616024788938,2.03945833821221,3.18489914513166,68,10,36,302,0.413132694938441,"1","Estuário do Sado","Ramsar Site, Wetland of International Importance","ramsar site, wetland of international importance","International","Not Reported",63.0568611276057,"Not Reported",0,"Designated",1996,"Not Reported","Not Reported","Not Reported","Management plan is not implented and not available","1","PRT","Not Applicable",256358352.652591,391,1,0,0,6,3,26,289,66,489478784,0,491867680,0,2388712.75,191.668304443359,65893.3125,-8.72625527432465,39.8720336787008,1737,1405.71578947368,132.048078217013,95,0.399093013256788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666677113622427,"127878","127878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481644213199615,491,13,298,1277,21,67766896,271.299987792969,0,93.3950042724609,0,0,0,12,"PRT","PT-15","Portugal",59.9,78.66,99.12,74.62,72.05,100,43.16,40.76,87.02,57.32,77.27,93.38,86.76,100,24.06,78.82,78.66,70.29,96.74,-0.04,0.01,0.53,-0.02,0.01,0.09,-0.04,-0.02,0.06,0.01,0.54,1,0,0.14,0.05,0,-0.04,0.11,"Portugal","Yes"
